         SEQ_ID,  PER(VLXT),  RNK(VLXT), PER(VSL2B), RNK(VSL2B),   PER(VL3),   RNK(VL3), PER(IUP_S), RNK(IUP_S), PER(IUP_L), RNK(IUP_L),  PER(PFIT),  RNK(PFIT),   PER(MDP),   RNK(MDP),       dCDF,        dCH,   len(seq)
         Q8AV11,      21.36,  0.2705666,      22.27,  0.3565595,       0.00,  0.1720470,       2.73,  0.1653645,       0.00,  0.1672666,       7.73,  0.2412963,       0.00,  0.2001756,  0.1252879, -0.2061960,   220
         O28597,      26.51,  0.3431252,      12.85,  0.3458258,      10.44,  0.2582913,       3.61,  0.2114253,       0.00,  0.2493037,       8.03,  0.2208380,       1.61,  0.2284198,  0.0592767, -0.1826428,   249
         Q8EDL6,      38.46,  0.3336530,      96.70,  0.7204992,     100.00,  0.7074004,      15.38,  0.2848703,       6.59,  0.3164934,      36.26,  0.4964188,      42.86,  0.4765558,  0.0642041,  0.0274329,    91
         P00720,      15.24,  0.2699151,      12.80,  0.3023474,       0.00,  0.1307039,       4.27,  0.2091141,       0.00,  0.2187864,       8.54,  0.2078730,       0.00,  0.2013393,  0.1290962, -0.0873490,   164
         P16404,      12.13,  0.1797861,      15.06,  0.3344905,       0.00,  0.1683464,       7.53,  0.2854067,       0.00,  0.2666402,       9.21,  0.2097164,       1.26,  0.2126732,  0.2169560, -0.1605970,   239
         P0A9T4,      27.17,  0.3194818,      19.94,  0.3422943,       8.38,  0.2027969,       9.54,  0.2445038,      13.01,  0.2735590,      15.61,  0.2434267,       7.23,  0.2372110,  0.0789218, -0.1524602,   346
         Q96R05,      22.56,  0.2564543,      15.79,  0.3409866,       0.00,  0.1813092,       6.77,  0.2121835,       0.00,  0.1957412,      12.03,  0.2634495,       4.51,  0.2114692,  0.1434118, -0.0606566,   133
         p32947,      11.61,  0.2005952,      18.54,  0.3251950,       4.31,  0.1355176,       4.87,  0.2018846,       2.62,  0.2018765,       5.24,  0.1990372,       1.12,  0.1880982,  0.1952182, -0.2313224,   534
         Q7SIB4,      28.02,  0.3317018,      13.46,  0.3269874,       6.32,  0.2219848,       3.02,  0.1848384,       0.27,  0.2052599,       8.52,  0.2045056,       1.65,  0.2088822,  0.0669514, -0.2054394,   364
         P46925,       0.60,  0.0606353,      10.88,  0.2624280,       0.00,  0.1565839,       2.42,  0.1242121,       0.00,  0.1167358,       6.04,  0.1594089,       1.21,  0.1205701,  0.3316339, -0.1891530,   331
         P00727,      18.80,  0.2741129,      18.60,  0.3511410,      10.74,  0.2739879,       6.82,  0.2491493,       9.92,  0.2726818,       5.58,  0.1965896,       0.21,  0.2239457,  0.1246063, -0.1885304,   484
         Q8J0K8,      12.08,  0.2007010,      20.29,  0.3937185,       1.45,  0.2824725,       5.80,  0.2563411,       2.42,  0.2369452,      11.59,  0.2547232,       3.86,  0.2237381,  0.1957909, -0.0931085,   207
         P21149,      32.26,  0.3331690,      33.33,  0.4578337,       7.53,  0.4076217,      11.83,  0.2528882,       5.38,  0.2515160,      24.73,  0.3557675,       2.15,  0.2751957,  0.0639146, -0.1340790,    93
         Q40963,       4.90,  0.1354296,      13.73,  0.3587359,       0.00,  0.2186682,       8.82,  0.1471637,       0.00,  0.1208508,      16.67,  0.2651519,       2.94,  0.1712219,  0.2576054, -0.3229150,   102
         Q96UT7,      20.24,  0.2503261,      10.62,  0.3033012,       3.81,  0.1643879,       5.41,  0.2284687,       4.41,  0.2464059,       6.21,  0.1949776,       3.81,  0.2039133,  0.1445803, -0.2038493,   499
         P02883,       1.93,  0.0738838,      10.63,  0.3540833,       0.00,  0.2145582,       3.86,  0.1687198,       1.93,  0.1465027,       8.70,  0.1797114,       0.00,  0.1538169,  0.3177717, -0.1466184,   207
         Q8UVG6,       6.72,  0.1916460,      10.45,  0.3396162,       0.00,  0.2342275,       8.21,  0.2288515,       0.00,  0.2305976,      12.69,  0.2280308,       2.99,  0.2031237,  0.2093247, -0.0317281,   134
         Q9RF12,      11.89,  0.1518098,      23.51,  0.3962039,       2.43,  0.1501553,       6.22,  0.2586438,       2.70,  0.2934997,       6.49,  0.2491367,       2.70,  0.2248823,  0.2389858,  0.0400656,   370
         O14786,      17.42,  0.2069714,      34.84,  0.3681557,       0.00,  0.2014666,       9.03,  0.2629748,       3.23,  0.2709272,      20.00,  0.2949247,       9.68,  0.2339924,  0.1918716, -0.1205698,   155
         Q9BHT8,      22.48,  0.2651517,      22.48,  0.3659098,       1.05,  0.2204587,       8.61,  0.2715508,      10.92,  0.3111292,       6.93,  0.2364851,       1.89,  0.2417045,  0.1329905, -0.0386408,   476
         Q8RTM8,      10.74,  0.2232414,       8.72,  0.2782809,       1.34,  0.2576976,       6.71,  0.1825624,       0.00,  0.1604118,      15.44,  0.2151913,       2.68,  0.1766146,  0.1757425, -0.1917043,   149
         P60355,      46.24,  0.4592362,      54.14,  0.5150633,      35.34,  0.4625270,      30.45,  0.4099463,      33.83,  0.4578793,      18.05,  0.3618503,      29.70,  0.4444170, -0.0577160, -0.0145363,   266
         P0A6M4,      24.14,  0.3264776,      20.69,  0.3636620,       0.00,  0.2461555,       9.66,  0.2773951,       5.52,  0.2742809,      13.79,  0.2827257,       0.00,  0.2540902,  0.0740185, -0.1752596,   145
         Q8RPQ1,      35.62,  0.3372216,      28.77,  0.3812704,      28.08,  0.2992413,      10.96,  0.2352637,       2.05,  0.2168850,      21.23,  0.3404883,       6.16,  0.2518548,  0.0603316, -0.1203964,   146
         Q53793,      22.13,  0.3532203,      33.61,  0.3984250,      26.23,  0.2908046,      24.59,  0.3327361,      21.31,  0.3630688,      11.48,  0.2798838,      10.66,  0.2878891,  0.0491032, -0.1250733,   122
         Q06117,       9.85,  0.1501963,      20.71,  0.3212210,       5.26,  0.1631830,       7.30,  0.1753866,       7.13,  0.1829306,       9.00,  0.2025280,       5.09,  0.1720437,  0.2439938, -0.1420570,   589
         Q9X0M3,      36.67,  0.3671168,      14.58,  0.3004930,       9.58,  0.2253778,       2.08,  0.1370304,       0.00,  0.1354676,      10.83,  0.2399770,       0.00,  0.1966808,  0.0315759, -0.2803767,   240
         P0A881,      52.48,  0.5090523,      29.70,  0.4201559,      20.79,  0.3194608,       8.91,  0.2506208,       0.00,  0.2560813,      19.80,  0.3613903,       5.94,  0.2995501, -0.1108911, -0.1166191,   101
         P76621,      10.46,  0.2060952,      18.30,  0.3305873,       7.19,  0.2315430,       5.56,  0.1997258,       0.33,  0.1858540,       7.84,  0.1949633,       2.29,  0.1862044,  0.1922460, -0.1362029,   306
         P0A006,      21.37,  0.2377864,      12.98,  0.4025520,       0.00,  0.2516549,       8.40,  0.3142207,       1.53,  0.3312419,      16.79,  0.2705210,       2.29,  0.2593869,  0.1616204, -0.0420186,   131
         P15447,       5.44,  0.1874025,      12.93,  0.3883908,       0.00,  0.2073781,       6.80,  0.2127061,       0.00,  0.2075264,      12.24,  0.2533139,       3.40,  0.2082233,  0.2090759, -0.2807451,   147
         P96112,      30.36,  0.3377764,      17.00,  0.3177599,       0.00,  0.1812414,       4.05,  0.1988150,       0.00,  0.1771657,      11.74,  0.2528424,       0.00,  0.2140598,  0.0605604, -0.1608367,   247
         O58376,      38.17,  0.3813341,      16.03,  0.3213366,      14.12,  0.2900009,       3.44,  0.1520118,       0.00,  0.1210987,       9.16,  0.2504561,       2.67,  0.2043729,  0.0160098, -0.1982600,   262
         P00132,      11.21,  0.1696996,     100.00,  0.7825240,     100.00,  0.7979900,      21.50,  0.3090206,      19.63,  0.3541389,      39.25,  0.5159436,      34.58,  0.4882194,  0.2215369,  0.1070747,   107
         Q7SID0,       9.59,  0.1655982,      39.04,  0.3899948,       8.90,  0.3081134,       6.85,  0.1853732,       0.68,  0.1518954,      15.07,  0.2713461,       4.79,  0.1940346,  0.2301947, -0.1782430,   146
         O80323,      29.00,  0.3313927,      45.50,  0.4435502,      38.50,  0.3849133,       7.00,  0.2731681,       7.00,  0.2948010,      13.00,  0.2835368,      20.50,  0.3352270,  0.0632425,  0.0135787,   200
         P55929,      32.14,  0.3456165,      28.57,  0.4252834,       9.09,  0.3151439,      15.58,  0.3668319,      27.27,  0.4480902,      10.39,  0.2644177,       9.09,  0.3083734,  0.0528530, -0.0741073,   308
         Q7SID5,       2.55,  0.1054768,       5.61,  0.3014556,       0.00,  0.1812521,       3.57,  0.1944117,       0.00,  0.1633671,      10.71,  0.1880949,       1.02,  0.1588010,  0.2869671, -0.0384181,   196
         O58346,      26.34,  0.3054628,      15.23,  0.3102646,       0.00,  0.2455492,       4.94,  0.1703161,       0.41,  0.1511899,      11.52,  0.2357013,       0.00,  0.1954891,  0.0930265, -0.3022773,   243
         P01584,       8.50,  0.2521031,      47.06,  0.4948992,      54.90,  0.4455320,      11.76,  0.3332450,       3.92,  0.3147227,      14.38,  0.3064515,       3.92,  0.2835702,  0.1473112, -0.1037743,   153
         P52779,      25.81,  0.3087935,      36.13,  0.4430704,      10.97,  0.3171673,       9.03,  0.2998730,       3.23,  0.2908347,       9.03,  0.2651903,       0.65,  0.2679603,  0.0921942, -0.1533964,   155
         Q01172,      11.42,  0.2186794,      20.61,  0.3315453,       5.01,  0.1996083,       5.29,  0.1948441,       3.62,  0.2249211,      11.14,  0.2309504,       5.01,  0.2001567,  0.1776924, -0.1432269,   359
         P52778,       9.03,  0.1791846,      22.58,  0.4012490,       0.00,  0.2603396,       6.45,  0.2596123,       0.00,  0.2435403,       8.39,  0.2212535,       0.65,  0.2174733,  0.2218716, -0.1620853,   155
         Q820S6,       9.82,  0.2239448,      11.61,  0.3234115,       0.00,  0.2403639,       8.93,  0.2008545,       0.00,  0.2041453,      14.29,  0.2506236,       0.00,  0.2004966,  0.1744033, -0.2308676,   112
         P05362,      32.97,  0.3541366,      56.22,  0.5407015,      55.68,  0.5544711,      11.89,  0.3740115,      13.51,  0.3973424,      14.05,  0.3100543,      24.32,  0.4217861,  0.0460129, -0.1394370,   185
         P42419,       0.00,  0.1242433,      14.39,  0.3162506,       0.00,  0.2173710,       2.88,  0.1460129,       0.00,  0.1565750,       6.12,  0.1726953,       0.00,  0.1526295,  0.2734044, -0.1220390,   278
         P0A377,      12.32,  0.2064852,      20.06,  0.3462155,       0.00,  0.1504855,       3.00,  0.2010777,       8.37,  0.2445509,       8.85,  0.2292536,       1.26,  0.2045972,  0.1903556, -0.1807167,   633
         O77093,      20.14,  0.2098777,      10.42,  0.2978503,       0.00,  0.1475236,      10.42,  0.1809833,       1.39,  0.1436758,      13.89,  0.2091700,       5.56,  0.1735929,  0.1812981, -0.1976035,   144
         P48286,      45.45,  0.4938313,      11.82,  0.3400373,       3.64,  0.3312742,      10.00,  0.2282910,       0.00,  0.2146880,      21.82,  0.3464932,       4.55,  0.2705567, -0.0933483, -0.0635859,   110
         P69891,      17.81,  0.2124721,      17.81,  0.3601305,       0.00,  0.1351306,       7.53,  0.1959240,       0.00,  0.1833400,      12.33,  0.2603384,       6.85,  0.2020342,  0.1860166, -0.2243378,   146
         O92139,      12.81,  0.2449295,       2.46,  0.2377356,       0.00,  0.1114492,       2.96,  0.1638990,       0.00,  0.1449033,       6.90,  0.1769216,       0.00,  0.1613981,  0.1533288, -0.2966963,   203
         P35278,       0.00,  0.1746445,       2.44,  0.2840144,       0.00,  0.1152403,       0.61,  0.1404750,       0.00,  0.1291265,       4.27,  0.1777760,       0.00,  0.1510061,  0.2278767, -0.2452524,   164
         P06873,      40.86,  0.4044061,      42.29,  0.4667197,       8.24,  0.2366637,       4.66,  0.2730980,       2.51,  0.3024212,      27.24,  0.3796312,      11.11,  0.3043795, -0.0047234, -0.1915365,   279
         P39182,      17.65,  0.2871225,      21.01,  0.3891864,      13.45,  0.2836962,       4.62,  0.2708705,       0.42,  0.2863214,       9.66,  0.2264473,       2.10,  0.2433247,  0.1133477, -0.1219664,   238
         Q47106,      26.44,  0.3009662,      25.76,  0.3990601,       6.78,  0.2729545,       3.73,  0.2488864,       2.37,  0.2692706,      15.93,  0.2811576,       7.46,  0.2953826,  0.0964205, -0.1518905,   295
         O28751,      13.02,  0.2187332,       6.25,  0.2937794,       0.00,  0.1929826,       2.60,  0.1304146,       0.00,  0.1235918,       8.85,  0.1885490,       0.00,  0.1591780,  0.1796488, -0.2462705,   192
         P00760,      21.97,  0.2741002,      33.63,  0.4082935,       0.00,  0.2218105,       2.69,  0.1684511,       0.00,  0.1459279,       5.83,  0.2434771,       0.00,  0.2067083,  0.1232762, -0.2174175,   223
         Q9X298,      46.80,  0.4387690,      10.47,  0.3427809,      12.79,  0.3036506,       2.33,  0.1847803,       0.00,  0.2120068,       6.10,  0.2219861,       0.00,  0.2333871, -0.0387923, -0.2209483,   344
         P02216,       6.80,  0.1913683,      10.20,  0.3536985,       0.00,  0.2009772,       5.44,  0.1807007,       0.00,  0.1592840,      11.56,  0.2407250,       2.04,  0.1876294,  0.2073752, -0.2776631,   147
         Q9ZEY1,      13.96,  0.2370172,      11.36,  0.3567204,       3.57,  0.2507800,       4.55,  0.1726921,       1.95,  0.2405791,       6.49,  0.2072603,       1.95,  0.2023782,  0.1640542, -0.2668080,   308
         Q15080,      24.48,  0.3079322,      23.78,  0.3358772,       3.50,  0.2556153,       8.39,  0.1921630,       0.00,  0.1412178,      22.38,  0.2933798,       6.29,  0.2117616,  0.0928754, -0.1922476,   143
         Q9CQP2,       7.86,  0.1303024,      20.71,  0.3069681,       0.00,  0.1161065,       5.00,  0.1792857,       0.00,  0.0962724,      19.29,  0.2773257,       0.00,  0.1650257,  0.2607427, -0.1527272,   140
         P08246,       6.42,  0.1287630,       5.96,  0.2230033,       0.00,  0.1846666,       2.75,  0.0931665,       0.00,  0.0917975,       6.42,  0.1444144,       1.38,  0.1135241,  0.2651922, -0.3058528,   218
         P32946,      11.80,  0.2091910,      11.99,  0.3156531,       0.37,  0.1156960,       2.06,  0.1998028,       0.75,  0.1972372,       4.87,  0.1878362,       1.12,  0.1849536,  0.1868848, -0.2201896,   534
         P23368,      16.88,  0.2281069,      13.61,  0.2954334,       7.08,  0.1899218,       3.81,  0.1664089,       1.27,  0.1695973,       5.81,  0.1849975,       3.99,  0.2057444,  0.1683016, -0.2079726,   551
         Q12718,      20.04,  0.2247505,       8.82,  0.2876292,       0.00,  0.1327847,       4.41,  0.2008040,       2.40,  0.2190676,       3.41,  0.1721329,       1.80,  0.1840641,  0.1681274, -0.2407734,   499
         Q70KY3,      13.60,  0.1904318,      17.53,  0.3224538,       8.23,  0.2071258,       9.84,  0.2671320,      10.38,  0.3169739,       6.08,  0.1826034,       1.97,  0.2132659,  0.2060646, -0.1132355,   559
         P24232,      22.47,  0.2795360,      14.39,  0.3237385,       0.00,  0.1560402,       6.82,  0.2499190,       3.79,  0.2744527,       3.28,  0.1825797,       0.51,  0.2183711,  0.1182930, -0.1413176,   396
         Q9WXN1,       7.10,  0.1130192,       7.74,  0.2877661,       0.00,  0.1386192,      14.19,  0.2719768,       3.87,  0.2517430,      14.84,  0.2347953,       4.52,  0.1932167,  0.2773554, -0.0244706,   155
         P39265,      24.31,  0.2982217,      17.01,  0.3612837,       4.51,  0.2428067,       3.12,  0.2246875,       3.82,  0.2544658,       4.17,  0.2129678,       0.00,  0.2252711,  0.1007426, -0.2456089,   288
         P00148,       6.15,  0.2249347,      45.38,  0.4655680,      12.31,  0.3252758,       7.69,  0.2372892,       0.00,  0.2494318,      16.15,  0.3175417,       3.08,  0.2491275,  0.1726657, -0.2085210,   130
         P81156,      12.44,  0.1887919,      12.61,  0.3039063,       0.00,  0.1087871,       4.60,  0.2036670,       4.09,  0.2282314,       8.35,  0.1910379,       2.39,  0.1859391,  0.2071736, -0.1888694,   587
         P03695,      14.22,  0.1912535,      30.28,  0.4143629,      19.72,  0.2888967,       6.88,  0.2533018,       0.00,  0.2315923,      16.06,  0.2598585,       3.67,  0.2250615,  0.2030362, -0.0540425,   218
         O95166,      34.19,  0.4078050,      41.88,  0.4589134,      35.04,  0.3883894,      11.11,  0.2424266,       2.56,  0.1742040,      36.75,  0.4127709,      34.19,  0.3474181, -0.0071634, -0.0825975,   117
         P23875,      10.06,  0.2209954,       9.43,  0.3162268,       0.00,  0.1524642,       7.55,  0.1987686,       0.00,  0.1851507,      10.69,  0.2060141,       2.52,  0.1878592,  0.1817174, -0.2518390,   159
         P82980,       3.73,  0.2204285,      13.43,  0.2978271,       0.00,  0.1402249,       6.72,  0.1959083,       0.00,  0.1854745,      11.19,  0.2069494,       1.49,  0.1844312,  0.1794738, -0.0927267,   134
         Q9AQH8,      42.20,  0.4664469,      16.51,  0.3043123,       2.75,  0.2611402,       7.34,  0.1892550,       0.00,  0.1407886,      22.94,  0.3597486,       1.83,  0.2434252, -0.0664593, -0.2953204,   109
         O14745,      49.45,  0.5008608,      32.97,  0.4401549,      63.74,  0.5185639,      14.29,  0.3549099,       7.69,  0.3639736,      29.67,  0.4147008,       6.59,  0.3457667, -0.1017299, -0.1342888,    91
         O57811,      28.63,  0.3858619,      10.57,  0.3139740,       9.25,  0.2364666,       4.85,  0.1903348,       0.00,  0.1937844,       9.25,  0.2122265,       1.32,  0.2160302,  0.0158307, -0.1634400,   227
         Q9YGA6,      32.80,  0.3883089,      11.29,  0.3073941,      16.94,  0.2941968,       1.34,  0.1756705,       0.54,  0.1738733,       9.95,  0.2323182,       0.54,  0.2129274,  0.0127049, -0.2426074,   372
         P26602,      38.41,  0.4068989,      13.41,  0.3528808,       3.05,  0.3119134,       3.66,  0.1949403,       0.00,  0.1790928,      11.59,  0.2650643,       3.05,  0.2331462, -0.0065745, -0.2052969,   164
