         SEQ_ID,  PER(VLXT),  RNK(VLXT), PER(VSL2B), RNK(VSL2B),   PER(VL3),   RNK(VL3), PER(IUP_S), RNK(IUP_S), PER(IUP_L), RNK(IUP_L),  PER(PFIT),  RNK(PFIT),   PER(MDP),   RNK(MDP),       dCDF,        dCH,   len(seq)
     A0A0H3KB98,      34.25,  0.4171506,      15.47,  0.3378134,       8.84,  0.3151795,       8.29,  0.2304625,       0.00,  0.2277503,      13.81,  0.2638449,       2.76,  0.2461703, -0.0151414, -0.1408534,   181
         Q7D0B8,      14.23,  0.2655542,      17.88,  0.3342330,       5.11,  0.2200930,       8.03,  0.2724193,      12.04,  0.3147874,       8.03,  0.2259110,       2.19,  0.2354841,  0.1326769, -0.1470360,   274
         Q188Q3,       0.00,  0.0807563,      25.17,  0.4132214,      13.10,  0.2849395,      11.38,  0.2673719,       7.24,  0.2706044,      14.14,  0.2599253,      10.69,  0.2628033,  0.3166046, -0.0064427,   290
         P52664,      29.67,  0.2975440,      22.00,  0.3735403,       3.00,  0.2074545,       9.67,  0.2691887,       7.67,  0.3232668,       8.67,  0.2506113,       5.33,  0.2523585,  0.0995759, -0.1626939,   300
         P39824,       8.82,  0.2021551,      19.28,  0.3544123,       0.00,  0.1690402,       1.63,  0.2138693,       0.00,  0.2367612,       3.92,  0.2179810,       0.98,  0.2041965,  0.1940433, -0.1771573,   306
         P30896,      27.27,  0.3403437,      23.08,  0.3513302,       4.90,  0.2233050,       6.64,  0.2218546,       4.55,  0.2538662,      14.34,  0.2571919,       3.85,  0.2374311,  0.0589594, -0.2552551,   286
         P24735,      25.44,  0.3100545,      12.09,  0.3420247,       0.00,  0.2010229,       7.30,  0.2637263,       7.56,  0.2897458,       4.53,  0.2059701,       1.76,  0.2352535,  0.0906041, -0.1665817,   397
         P22391,      27.84,  0.3272911,      25.43,  0.4002346,       0.00,  0.2366038,       7.56,  0.2868512,       7.56,  0.3385851,       7.22,  0.2554720,       4.12,  0.2680723,  0.0743680, -0.2024435,   291
         P05364,      19.95,  0.2740289,       6.82,  0.2904030,       3.15,  0.1345894,       1.31,  0.1910356,       1.84,  0.2183861,       2.10,  0.1695068,       0.26,  0.1905600,  0.1252176, -0.2402276,   381
         P05193,      16.54,  0.2354753,       6.30,  0.2905815,       0.00,  0.1125406,       1.31,  0.1891756,       0.26,  0.2069636,       1.84,  0.1724655,       0.26,  0.1824436,  0.1598633, -0.1972361,   381
         P00811,       7.96,  0.1721965,       3.71,  0.2789620,       0.00,  0.0951047,       0.80,  0.2024314,       0.27,  0.2258882,       1.33,  0.1401811,       0.00,  0.1699432,  0.2246816, -0.1957856,   377
     A0A1V2APZ1,      11.36,  0.2867128,      20.15,  0.3404644,       2.93,  0.2256038,       8.42,  0.2564790,      10.26,  0.3005244,      10.62,  0.2395706,       0.73,  0.2372918,  0.1120063, -0.1628006,   273
     A0A0H3EA14,       9.36,  0.1712718,      16.48,  0.3617676,       0.00,  0.1845028,       3.75,  0.2066752,       1.87,  0.2117428,      11.61,  0.2437996,       0.00,  0.1992096,  0.2257425, -0.0844017,   267
         P10768,       6.74,  0.1053749,       8.16,  0.3004255,       0.00,  0.1390889,       4.61,  0.1787493,       0.00,  0.1581431,       7.09,  0.1701240,       0.00,  0.1521361,  0.2867355, -0.1636512,   282
     A0A0D6GS23,       0.00,  0.0856957,      10.67,  0.3020855,       0.00,  0.0900392,       2.77,  0.1539672,       0.00,  0.1248391,       5.93,  0.1883154,       0.00,  0.1424838,  0.3049915, -0.1052516,   253
         Q9XBQ3,      18.92,  0.2392505,      15.74,  0.2969192,       7.77,  0.1863229,       6.77,  0.1882304,       3.78,  0.1985454,       8.17,  0.1988532,       4.38,  0.1869665,  0.1584119, -0.1223775,   502
         Q8NK89,      24.25,  0.3161336,      28.86,  0.4090656,       0.00,  0.2109390,       6.41,  0.2820883,      13.03,  0.3352382,      18.04,  0.3004420,       4.01,  0.2738279,  0.0832576, -0.0975575,   499
         Q82P90,      10.81,  0.2031020,      19.54,  0.3444008,       0.00,  0.1173363,       7.07,  0.2420882,       4.78,  0.2675862,       8.94,  0.2136312,       2.29,  0.2118014,  0.1941417, -0.1572792,   481
         Q45071,      25.15,  0.2867568,      15.59,  0.3376330,       0.00,  0.1068399,       4.48,  0.2356524,       7.21,  0.2591114,       4.68,  0.2130193,       0.97,  0.2220289,  0.1079063, -0.2103600,   513
         A7LXU0,      16.82,  0.2094269,       9.45,  0.3025459,       0.00,  0.1433473,       2.08,  0.2150899,       1.32,  0.2384576,       1.89,  0.1717428,       0.38,  0.1895439,  0.1869902, -0.1627756,   529
         A7LXT8,      21.10,  0.2531625,      14.45,  0.3333148,       1.52,  0.1545663,       9.51,  0.2319638,       7.79,  0.2496452,       7.79,  0.2115074,       6.08,  0.2132656,  0.1429480, -0.1215348,   526
         A3DIH0,      17.89,  0.2412730,      18.09,  0.3081115,       0.00,  0.1894059,       1.99,  0.1975439,       1.59,  0.2046190,       6.16,  0.2064095,       1.19,  0.1929929,  0.1549672, -0.0980560,   503
         A3DEX4,      13.84,  0.2003816,      19.73,  0.3433214,       4.27,  0.1578615,       5.30,  0.2294757,       4.57,  0.2552953,      10.46,  0.2283723,       3.53,  0.2094745,  0.1940048, -0.1587748,   679
     A0A0D1M7L2,      10.80,  0.1642716,      13.89,  0.3051200,       3.70,  0.1616380,       7.72,  0.2421651,       3.09,  0.2285829,       5.56,  0.1832404,       0.62,  0.1872299,  0.2282117, -0.0108641,   324
         T2KN75,      16.62,  0.2214681,      22.43,  0.3562431,       6.93,  0.1965439,       2.75,  0.2588943,       7.03,  0.3120226,       5.20,  0.2092042,       6.22,  0.2590626,  0.1741626, -0.0466570,   981
         Q56307,      18.08,  0.2358926,      14.11,  0.3242370,       8.21,  0.2675865,       1.94,  0.1980016,       0.18,  0.1952564,       2.49,  0.1663128,       3.69,  0.2312143,  0.1611208, -0.0557558,  1084
         Q2UCU3,      13.63,  0.2036202,      19.30,  0.3461298,       5.27,  0.1703505,       6.37,  0.2271721,       6.97,  0.2519431,       7.36,  0.2029352,       4.18,  0.2053000,  0.1912649, -0.1443437,  1005
         P23780,       4.95,  0.1217577,      11.13,  0.2616097,       3.55,  0.1283183,       2.01,  0.1559029,       1.39,  0.1509277,       4.02,  0.1563700,       0.15,  0.1410947,  0.2725741, -0.2173731,   647
         P16278,       7.24,  0.1507107,      13.74,  0.2897607,       6.35,  0.1489048,       4.28,  0.1658569,       4.28,  0.1715376,       4.43,  0.1670415,       5.17,  0.1823020,  0.2445757, -0.1915840,   677
         P00723,       7.02,  0.1430866,      20.29,  0.3516055,       6.54,  0.2115864,       2.83,  0.2195581,       2.15,  0.2372471,       2.73,  0.1853680,       0.29,  0.1894775,  0.2530108, -0.0480214,  1025
         P00722,      10.64,  0.2016722,      10.35,  0.3010813,       1.76,  0.1504779,       4.39,  0.2399809,       4.30,  0.2617029,       2.73,  0.1608513,       0.49,  0.1942147,  0.1962992, -0.0916464,  1024
         O69315,      24.34,  0.3073803,      18.76,  0.3163529,      12.25,  0.2559802,       5.89,  0.1742561,       1.71,  0.1625489,       4.34,  0.2061603,       5.43,  0.2371132,  0.0909364, -0.1751821,   645
         A2QAN3,      16.58,  0.2189892,      20.16,  0.3435384,       6.85,  0.1827912,       4.77,  0.2120924,       3.28,  0.2347825,       6.26,  0.1998229,       2.68,  0.2015374,  0.1773812, -0.1596921,  1007
         A1A399,      16.71,  0.2433001,      13.86,  0.3046215,       5.43,  0.1594891,       5.00,  0.2194545,       3.14,  0.2361603,       4.14,  0.1812360,       1.57,  0.1974621,  0.1548140, -0.0975192,   700
         P17989,      28.08,  0.3406582,      41.26,  0.4955868,      27.79,  0.3367487,      27.79,  0.3579295,      32.66,  0.4286384,      31.52,  0.3846920,      28.08,  0.3907090,  0.0588371, -0.1045403,   349
         P12257,      25.96,  0.2754038,      16.03,  0.3096060,       0.00,  0.0939366,       3.85,  0.1718289,       0.00,  0.1690318,       6.73,  0.2249925,       1.28,  0.1918105,  0.1212554, -0.2825022,   312
         A3DBX3,      12.28,  0.1789142,      20.06,  0.3333670,      10.18,  0.1648888,      10.48,  0.2088153,      11.38,  0.2302612,      13.47,  0.2405941,       7.78,  0.1986586,  0.2149642, -0.1377794,   334
         Q9LCX1,      45.53,  0.4777527,      29.18,  0.4224591,      26.92,  0.3913197,       5.41,  0.2552817,       9.06,  0.3196380,      10.57,  0.2634111,      15.22,  0.3549771, -0.0772134, -0.1344070,   795
         Q84FG5,      48.65,  0.4677079,      27.21,  0.4176287,      26.57,  0.3792208,       5.26,  0.2604263,       7.96,  0.3258200,      14.51,  0.2810883,      14.38,  0.3553153, -0.0671971, -0.1260332,   779
         P0A9M0,      47.83,  0.4730549,      25.00,  0.3958235,      14.67,  0.3223535,       6.38,  0.2448030,       7.91,  0.3069936,      13.90,  0.2728464,      13.27,  0.3359792, -0.0728544, -0.1558188,   784
         C9DRU9,      51.88,  0.4912842,      36.02,  0.4309801,      31.85,  0.3740435,       9.18,  0.2220515,       7.79,  0.2562569,      15.58,  0.3019754,      21.28,  0.3460987, -0.0915036, -0.1851828,   719
         C3TLS2,      48.69,  0.4759531,      26.53,  0.4047210,      17.02,  0.3324555,       6.51,  0.2475113,       7.63,  0.3075497,      15.39,  0.2836111,      14.89,  0.3419668, -0.0759471, -0.1536711,   799
     A0A059VAZ3,      43.63,  0.4536014,      28.88,  0.3956434,      20.55,  0.3386834,       5.30,  0.2686880,      10.09,  0.3272949,       6.56,  0.2549389,      17.02,  0.3398083, -0.0535765, -0.1380328,   793
     A0A051TYQ1,      51.36,  0.5096897,      25.61,  0.4072907,      23.16,  0.3583202,       4.01,  0.2689666,       8.15,  0.3232076,       9.96,  0.2705811,      17.21,  0.3563426, -0.1088628, -0.1800224,   773
         Q72L15,       7.22,  0.2066204,       8.76,  0.2761521,       4.64,  0.1952713,       4.12,  0.1728732,       0.52,  0.1520314,      10.31,  0.2026865,       1.03,  0.1683939,  0.1924951, -0.2478528,   194
         P0A6G7,      34.30,  0.3307330,      14.01,  0.3110718,       0.00,  0.2247706,       7.73,  0.2272454,       3.38,  0.2195547,       8.21,  0.2126662,       2.90,  0.2168785,  0.0680131, -0.1866952,   207
         I4E574,      38.28,  0.3876218,      24.88,  0.3844427,      12.92,  0.2697698,       4.78,  0.2126824,       1.44,  0.1984056,      20.57,  0.2990181,       5.26,  0.2470285,  0.0121062, -0.1669142,   209
     A0A425BAU1,      35.29,  0.3452375,      22.06,  0.3700024,      11.76,  0.2525684,       3.92,  0.2047574,       1.96,  0.1893839,      14.71,  0.2702668,       0.98,  0.2299413,  0.0534387, -0.1896425,   204
     A0A0Y5K536,      35.78,  0.3575453,      22.06,  0.3714871,      11.76,  0.2494295,       3.43,  0.2021780,       1.47,  0.1868313,      15.20,  0.2768340,       1.47,  0.2324792,  0.0414289, -0.1930504,   204
     A0A0K4NM46,      35.75,  0.3456286,      13.53,  0.3135096,       0.00,  0.2351210,       8.21,  0.2303189,       3.38,  0.2237433,       8.21,  0.2151956,       3.38,  0.2213993,  0.0525542, -0.1881676,   207
     A0A0H5Q9L9,      35.78,  0.3578696,      25.00,  0.3824872,      13.24,  0.2544488,       3.43,  0.2014584,       1.47,  0.1888940,      18.14,  0.2883264,       2.94,  0.2365060,  0.0411838, -0.1835170,   204
     A0A072ZHR6,      13.62,  0.2824473,       8.45,  0.3010096,       0.00,  0.1637945,       6.10,  0.1926203,       0.47,  0.1821070,       9.39,  0.2085455,       0.94,  0.1944549,  0.1175267, -0.2384279,   213
     A0A045HBE0,      37.85,  0.4116820,      23.36,  0.3626613,       0.47,  0.2461517,       6.07,  0.2333342,       2.80,  0.2407522,      13.08,  0.2733517,       5.14,  0.2536303, -0.0118742, -0.1843594,   214
     A0A024LB08,      29.24,  0.3312342,      17.80,  0.3392720,       5.34,  0.2393902,       5.42,  0.2130984,       5.51,  0.2397748,       4.15,  0.2003078,       1.95,  0.2206144,  0.0669290, -0.1254001,  1180
     A0A023I7E1,      21.73,  0.2673143,      24.25,  0.3754584,       6.66,  0.2144501,       3.64,  0.2591009,       9.30,  0.2898909,       8.29,  0.2396218,       4.77,  0.2743062,  0.1296370, -0.1035886,   796
         Q8VDL4,      29.44,  0.3396370,      18.15,  0.3385960,       1.41,  0.2483575,       1.61,  0.1784646,       1.01,  0.1943354,      10.28,  0.2464155,       1.01,  0.2162414,  0.0587063, -0.2427134,   496
         Q65CJ7,      33.23,  0.3761736,       8.31,  0.2878574,       9.27,  0.2212989,       2.24,  0.1517086,       0.00,  0.1550552,       8.31,  0.2193250,       0.00,  0.1983533,  0.0244646, -0.2744117,   313
         Q9X0I0,      29.70,  0.3529163,      17.63,  0.3446737,      17.87,  0.2867407,       5.34,  0.1832676,       5.57,  0.2171600,       6.50,  0.2257423,       2.55,  0.2206267,  0.0469723, -0.1262449,   431
         Q9I0K9,      30.92,  0.3368809,      12.94,  0.3116955,       0.00,  0.1975604,       3.73,  0.1717983,       1.32,  0.1915696,       7.46,  0.2046242,       2.41,  0.2027614,  0.0631330, -0.2030215,   456
         Q5ZXD1,      13.38,  0.2065721,      18.20,  0.3319594,       3.07,  0.1995201,       4.17,  0.1827300,       3.29,  0.2065487,       5.04,  0.1932693,       0.44,  0.1868466,  0.1891197, -0.1764914,   456
         Q21774,      14.02,  0.2390452,      16.74,  0.3342207,       4.18,  0.2150402,       2.72,  0.1803640,       0.84,  0.1975908,       3.77,  0.1893728,       1.26,  0.1900989,  0.1598430, -0.1982424,   478
         P0AB89,      26.75,  0.3038477,      16.45,  0.3057086,       3.73,  0.1947800,       3.29,  0.1788442,       1.10,  0.1916829,       7.24,  0.1941049,       1.97,  0.1956981,  0.0952602, -0.1620630,   456
         Q6W6X6,      27.39,  0.3534982,      28.51,  0.3927410,      15.37,  0.2989289,       4.90,  0.2210892,       8.69,  0.2522770,      12.92,  0.2584072,      13.36,  0.2961569,  0.0458985, -0.2642608,   449
         Q56WD9,      32.68,  0.3537414,      34.20,  0.4161052,      29.87,  0.3428013,       6.93,  0.2446605,       8.87,  0.2886432,      14.07,  0.2753449,      17.53,  0.3202161,  0.0470629, -0.2369660,   462
         P55084,      19.20,  0.2731390,      24.47,  0.3761609,      13.71,  0.2630082,       3.59,  0.2136374,       2.32,  0.2353773,       4.43,  0.2112722,       0.42,  0.2182645,  0.1253207, -0.2088003,   474
         P0A2H7,      23.51,  0.3301618,      20.67,  0.3739198,      12.14,  0.2984638,       3.10,  0.2391710,       1.29,  0.2675091,      13.95,  0.2453176,       1.81,  0.2426800,  0.0704455, -0.2821549,   387
         P09110,      45.75,  0.4779196,      35.38,  0.4015177,      14.39,  0.3223719,      12.50,  0.2684039,      11.79,  0.3088096,      16.98,  0.2986582,       6.13,  0.2925514, -0.0768517, -0.2495713,   424
         Q55793,       5.48,  0.1818401,       6.67,  0.2883568,       0.00,  0.1599792,       1.43,  0.1720728,       0.24,  0.1920403,       3.57,  0.1570068,       0.24,  0.1652195,  0.2174093, -0.1889762,   420
         P0A6B9,      37.87,  0.4080180,      15.84,  0.3450903,       8.91,  0.2386196,       7.43,  0.2226929,       2.97,  0.2498500,      11.63,  0.2350098,       2.23,  0.2434434, -0.0092822, -0.1594139,   404
         O32164,      15.76,  0.2327324,       5.91,  0.2997024,       0.00,  0.1546507,       2.71,  0.2018382,       1.97,  0.2310418,       3.20,  0.1656889,       0.00,  0.1885006,  0.1663830, -0.1660687,   406
         P43075,      13.94,  0.2075380,      27.88,  0.3745213,      16.59,  0.2968621,       8.29,  0.2178614,       6.01,  0.2532905,       8.05,  0.2263479,       3.25,  0.2132596,  0.1881224, -0.0731815,   832
         G0S6G2,      34.16,  0.3654514,      34.40,  0.4344686,      22.70,  0.3595979,      16.67,  0.3199039,      23.88,  0.3739778,      17.38,  0.2865462,      24.00,  0.3566575,  0.0336622, -0.0749604,   846
         Q9ZHI0,      54.78,  0.5086821,      41.04,  0.4454070,      44.78,  0.4643820,       6.57,  0.2061591,       5.37,  0.2543244,      11.64,  0.3019529,      19.40,  0.3634845, -0.1082126, -0.1171780,   670
         Q837V6,      25.74,  0.3085425,      18.64,  0.3497044,      16.12,  0.3098669,       4.88,  0.2390326,       5.18,  0.2813960,       4.14,  0.1947824,       2.37,  0.2289096,  0.0907574, -0.1185376,   676
         P9WNV1,      35.46,  0.4068656,      26.48,  0.3795329,      26.77,  0.3401127,      11.00,  0.2660349,      14.76,  0.3187165,       8.39,  0.2385433,      18.09,  0.3249678, -0.0071084, -0.1607822,   691
         P43813,      12.54,  0.2666095,      14.93,  0.3157306,       4.33,  0.2270601,       4.63,  0.1972388,       3.73,  0.2327950,       2.84,  0.1734729,       0.75,  0.1976411,  0.1346978, -0.1894473,   670
         P15042,      31.74,  0.3796834,      21.76,  0.3534802,      19.37,  0.2933498,       4.77,  0.2117245,       4.62,  0.2558281,       4.92,  0.2128576,       3.13,  0.2355957,  0.0200049, -0.1895534,   671
         O87703,      44.33,  0.4353401,      33.43,  0.4056166,      28.06,  0.3563439,       5.52,  0.2463457,       7.76,  0.2896277,       9.10,  0.2589812,       5.07,  0.2726518, -0.0350036, -0.1457320,   670
         C1CKI0,      27.30,  0.3317945,      22.55,  0.3702833,      12.58,  0.3048898,       5.37,  0.2153821,       4.45,  0.2480970,       6.90,  0.2154453,       6.90,  0.2809818,  0.0676904, -0.1390821,   652
         Q8T9Z7,       5.71,  0.1278666,       4.08,  0.2485753,       0.00,  0.1355268,       2.86,  0.0960457,       0.00,  0.0833578,       8.57,  0.1483469,       1.22,  0.1173654,  0.2675793, -0.2672991,   245
         Q5EEL8,      22.13,  0.2477432,      15.32,  0.2977336,       6.38,  0.1503241,       9.79,  0.1710830,       2.13,  0.1564496,      14.04,  0.2301664,       5.96,  0.1838626,  0.1521256, -0.2406256,   235
         P56463,       5.58,  0.1411827,      13.30,  0.2801618,       2.15,  0.1703385,       3.00,  0.1227361,       0.00,  0.1025399,       7.30,  0.1881676,       1.29,  0.1391313,  0.2549271, -0.2737998,   233
         O34925,      15.88,  0.2555905,      17.17,  0.3305712,       6.44,  0.1569316,       9.44,  0.2029532,       3.86,  0.2018355,       9.87,  0.2219565,       3.86,  0.2021511,  0.1418371, -0.2039678,   233
